"Name","Address","Description","Longitude","Latitude","TimeStamp","TimeSpan:begin","TimeSpan:end","GettyID","","","",
"Guillaume de Salluste Du Bartas: Les Oeuvres de G. de Saluste S-r du Bartas. Paris 1610.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 2° 26","2.333333","48.866667","1610","","","7008038","","","",
"Pierre Pomet: Histoire Generale Des Drogues, Traitant Des Plantes, Des Animaux, & des Mineraux. Paris 1694.","Paris","","2.333333","48.866667","1694","","","7008038","","","",
"Pierre de Ronsard: Les Oeuvres. Paris 1609.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 2° 25","2.333333","48.866667","1609","","","7008038","","","",
"André du Laurens: Toutes les Oeuvres de Me. André DuLaurens Sieur de Ferrieres ... . Rouen 1621.","Rouen","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Li 2° 44","1","49.5","1621","","","7610552","","","",
"Ambroise Paré: Les Oeuvres. Lyon 1652.","Lyon","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Mk 2° 6","4.846711","45.748457","1652","","","7008772","","","",
"François de La Mothe Le Vayer: Œvvres De François De La Mothe Le Vayer, Conseiller D'Estat Ordinaire.. Paris 1656.","Paris","","2.333333","48.866667","1656","","","7008038","","","",
"Billon, Jérémie de: Instructions militaires. Lyon 1617.","Lyon","","4.846711","45.748457","1617","","","7008772","","","",
"Pliny the Elder: Histoire De La Peinture Ancienne. London 1725.","London","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lh 4° 118","-.093689","51.514125","1725","","","7011798","","","",
"Torquato Tasso: La Gerusalemme liberata. Genf 1617.","Genf","","6.148113","46.195602","1617","","","7007279","","","",
"Seneca: Les Œvvres De Seneqve. Paris 1658.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lh 2° 28","2.333333","48.866667","1658","","","7008038","","","",
"Antonio Guevara Noroña: L'Horloge Des Princes, Avec Le Tresrenomme Livre De Marc Avrele. Paris 1555.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Ll 4° 6","2.333333","48.866667","1555","","","7008038","","","",
"Horace: Le Theatre Moral De La Vie Humaine. Brüssel 1672.","Brüssel","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lh 2° 12","4.333333","50.833333","1672","","","7007868","","","",
"Friedrich Christian Lesser: Theologie des insectes, ou Demonstration des perfections de Dieu dans tout ce qui concerne les insects. Den Haag 1743.","Den Haag","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Nh 119","4.3","52.083333","1743","","","7006810","","","",
"Johann Albert Fabricius: Théologie De L'Eau, Ou Essai Sur La Bonte, La Sagesse Et La Puissance De Dieu, manifestées dans la création De L'Eau. Den Haag 1741.","Den Haag","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Nf 115","4.3","52.083333","1741","","","7006810","","","",
"William Derham: Theologie Astronomique, Ou Demonstration De L'Existence Et Des Attributs De Dieu, Par L'Examen Et La Description Des Cieux. Paris 1729.","Paris","","2.333333","48.866667","1729","","","7008038","","","",
"William Derham: Théologie physique ou démonstration de l'existence et des attributs de Dieu, tirée des oeuvres de la création .... Rotterdam 1730.","Rotterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Na 38e","4.5","51.916667","1730","","","7006792","","","",
"Frederick II of Prussia: Examen Du Prince De Machiavel, Avec Des Notes Historiques & Politiques. Den Haag 1741.","Den Haag","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gm 762","4.3","52.083333","1741","","","7006810","","","",
"Claude-Nicolas Le Cat: Traité Des Sens. Amsterdam 1744.","Amsterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 2133","4.916667","52.35","1744","","","7006952","","","",
"Les Véritez plaisantes, ou Le Monde au naturel. Rouen 1702.","Rouen","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 4323","1","49.5","1702","","","7610552","","","",
"Olivier Patru: Les Oeuvres Diverses De Mr. Patru De L'Academie Françoise. Paris 1692.","Paris","","2.333333","48.866667","1692","","","7008038","","","",
"Abbé de Vallemont: Eloge de Mr Le Clerc, Chevalier romain, dessinateur, et graveur ordinaire du cabinet du roi. Paris 1715.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Ug 181","2.333333","48.866667","1715","","","7008038","","","",
"Gatien de Courtilz de Sandras: Nouveaux interÃªts des princes de l'europe. Köln 1688.","Köln","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Rq 316","6.6667","50.9333","1688","","","1003171","","","",
"Antoine de Courtin: Traité de la paresse ou l'art bien employer le temps en toute sorte de conditions. Paris 1677.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 904","2.333333","48.866667","1677","","","7008038","","","",
"Jean de La Fontaine: Les Oeuvres Postumes De Monsieur De La Fontaine. Paris 1696.","Paris","","2.333333","48.866667","1696","","","7008038","","","",
"Charles-Irénée Castel de Saint-Pierre: Œuvres Diverses De Monsieur L'Abbé De Saint-Pierre. Paris 1730.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 725d","2.333333","48.866667","1730","","","7008038","","","",
"Jean Regnault de Segrais: Oeuvres Diverses De Mr. De Segrais. Amsterdam 1723.","Amsterdam","","4.916667","52.35","1723","","","7006952","","","",
"Urbain Chevreau: Oeuvres meslées. Den Haag 1717.","Den Haag","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 788","4.3","52.083333","1717","","","7006810","","","",
"Pierre Daniel Huet: Traité Philosophique De La Foiblesse De L'Esprit Humain. Amsterdam 1723.","Amsterdam","","4.916667","52.35","1723","","","7006952","","","",
"Alexander Pope: Les Principes De La Morale Et Du Gout. Amsterdam 1739.","Amsterdam","","4.916667","52.35","1739","","","7006952","","","",
"François de Maucroix: Oeuvres posthumes. Paris 1710.","Paris","","2.333333","48.866667","1710","","","7008038","","","",
"La Plus Nouvelle Academie Universelle Des Jeux, Ou Divertissemens Innocens. Amsterdam 1728.","Amsterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Hn 29 (1)","4.916667","52.35","1728","","","7006952","","","",
"Laurent Bordelon: La Langue. Maastricht 1716.","Maastricht","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Hm 26","5.683333","50.85","1716","","","7006862","","","",
"Antoine Furetière: Factum pour Messire Antoine Furetiére, Abbé de Chalivoy, contre quelquesuns de l'Académie françoise. Amsterdam 1688.","Amsterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Kb 252","4.916667","52.35","1688","","","7006952","","","",
"Antoine Arnauld: La Logique ou L'art de penser. Amsterdam 1675.","Amsterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 156","4.916667","52.35","1675","","","7006952","","","",
"Alain-René Lesage: Le Diable Boiteux. Amsterdam 1729.","Amsterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 2245","4.916667","52.35","1729","","","7006952","","","",
"Michel Noë: Plusieurs Énigmes. Leeuwarden 1684.","Leeuwarden","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 2733","5.783333","53.2","1684","","","7007006","","","",
"François de Maucroix: Ouvrages De Prose Et De Poësie. Amsterdam 1688.","Amsterdam","","4.916667","52.35","1688","","","7006952","","","",
"Daniel Tilenus: Traite Des Ievx Comiqves Et Tragiqves. Sedan 1600.","Sedan","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Ul 141","5.45","46.716667","1600","","","7607054","","","",
"Abbrégé de la vie et histoire de Sainte Reyne d'Alise, vierge et martyre. Autun 1678.","Autun","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Tn 7","4.25","46.916667","1678","","","7666751","","","",
"Philippe Desportes: Les Oevvres De Philippes Des-Portes Abbé de Thiron. Rouen 1611.","Rouen","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 1087","1","49.5","1611","","","7610552","","","",
"Le Choix des bons mots ou les Pensées des gens d'esprit sur toutes sortes de sujets .... Amsterdam 1716.","Amsterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 3980","4.916667","52.35","1716","","","7006952","","","",
"John Owen: Les Épigrammes D'Owen. Brüssel 1719.","Brüssel","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Li 6837","4.333333","50.833333","1719","","","7007868","","","",
"Entretien De Rabelais Et De Nostradamus. Köln 1690.","Köln","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: QuN 899g (1)","6.6667","50.9333","1690","","","1003171","","","",
"César Vichard de Saint-Réal: Oeuvres mÃªlées. Utrecht 1706.","Utrecht","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 3248","5.25","52","1706","","","7003627","","","",
"François de Malherbe: Les Lettres. Paris 1659.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 2358","2.333333","48.866667","1659","","","7008038","","","",
"Claude Joly: Traité Des Restitutions Des Grands. Amsterdam 1665.","Amsterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 1816","4.916667","52.35","1665","","","7006952","","","",
"Joseph Leven de Templery: L'Eloquence du temps, enseignée a une dame de qualité, et accompagnée de quantité de bons mots et de pensées ingenieuses. Paris 1706.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Um 116","2.333333","48.866667","1706","","","7008038","","","",
"John Barclay: Le povrtrait des esprits. Paris 1625.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Li 237","2.333333","48.866667","1625","","","7008038","","","",
"François de La Rochefoucauld: Réflexions Ou Sentences Et Maximes Morales. Paris 1692.","Paris","","2.333333","48.866667","1692","","","7008038","","","",
"Dupuy, ...: Instruction d'un pére à sa fille. Tirée de l'Ecriture sainte .... Brüssel 1712.","Brüssel","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 1284","4.333333","50.833333","1712","","","7007868","","","",
"Prosper Marchand: Histoire De L'Origine Et Des Prémiers Progrés De L'Imprimerie. Den Haag 1740.","Den Haag","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Bd 4° 366 (1)","4.3","52.083333","1740","","","7006810","","","",
"Jean-Baptiste d'Audiffret: La geographie ancienne, moderne et historique. Paris 1689.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Ca 4° 1","2.333333","48.866667","1689","","","7008038","","","",
"François Le Gendre: Traite des Changes Etrangers, reciproquement pratiquez dans les principales places de l'Europe .... Paris 1668.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Ob 227","2.333333","48.866667","1668","","","7008038","","","",
"Francisco Sobrino: Dicionario nuevo de las lenguas espaÃ±ola y francesca .... Brüssel 1721.","Brüssel","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Kb 179","4.333333","50.833333","1721","","","7007868","","","",
"Richard Cumberland: Traité philosophique des lois naturelles .... Amsterdam 1744.","Amsterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Rp 31","4.916667","52.35","1744","","","7006952","","","",
"Louis Liger: Dictionaire pratique du bon menager de campagne et de ville, qui apprend generalement la maniere de nourrir, élever et gouverner, ... toutes sortes de Bestiaux, Chevaux et Volailles .... Paris 1722.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Oe 4° 34 (1)","2.333333","48.866667","1722","","","7008038","","","",
"Marin Cureau de la Chambre: Les Characteres Des Passions. Paris 1648.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 4° 44","2.333333","48.866667","1648","","","7008038","","","",
"Tarif General Des Droits De Sorties Et Entrées Du Royaume, & des Provinces esquelles les Bureaux ne sont establis, Ordonnez estre sur toutes les Marchandises & Denrées. Paris 1681.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Rf 47","2.333333","48.866667","1681","","","7008038","","","",
"André Félibien: Entretiens Svr Les Vies Et Svr Les Ovvrages Des Plvs Excellens Peintres Anciens Et Modernes. Paris 1666.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Ug 4° 23","2.333333","48.866667","1666","","","7008038","","","",
"Scipione Ammirato: Discovrs Politiqves Et Militaires Svr Corneille Tacite, Excellent Historien, & grand homme d'Estat. Rouen 1633.","Rouen","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lh 2272","1","49.5","1633","","","7610552","","","",
"Gilles Ménage: Miscellanea. Paris 1652.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 2478","2.333333","48.866667","1652","","","7008038","","","",
