id;pageCat;imageCat;numberCat;itemInVolume;titleCat;titleBib;titleNormalized;author1;author2;author3;author4;contributor1;contributor2;contributor3;contributor4;place1;place2;publishers;year;format;histSubject;subjects;genres;mediaType;languages;systemManifestation;idManifestation;institutionOriginal;shelfmarkOriginal;provenanceAttribute;digitalCopyOriginal;targetOPAC;searchID;titleWork;systemWork;idWork;bound;comment;digitalCopy;copiesHAB
875;96;122;185 b);;La vie des peintres flamans Allemans et Hollandois. p. Mr J. B. Descamps. à Par. 1753. ;La Vie Des Peintres Flamands, Allemands et Hollandois;;Jean-Baptiste Descamps#104130725m;;;;;;;;Paris#getty7008038;;;1753;8°;Arm. VII, (f) 6. rang, in Octav;Biographien ; Biographien, alphabetisch;Druck;fre;GBV;134618025;Herzog August Bibliothek Wolfenbüttel;M: Da 102;;;;;;;;;;;M: Da 102:1
366;41;53;203;;Hist. de la Ligue faite à Cambrai contre la Rep. de Venise Haie 1710. ;Histoire De La Ligue Faite A Cambray, Entre Jules II. Pape, Maximilien I. Empereur, Louis XII. Roi de France, Ferdinand V. Roi d'Arragon, & tous les Princes d'Italie. Contre La Republique De Venise;;Jean-Baptiste Dubos#118672541m;;;;Julius Papst#118714090;Ludwig XII. Frankreich, König#118780735;Maximilian I. Heiliges Römisches Reich, Kaiser#118579371;;Den Haag#getty7006810;;;1710;8°;Arm. III, (g) 7. rang, in Octav.;Geschichte ; Italien;Druck;fre;GBV;151568073;Herzog August Bibliothek Wolfenbüttel;M: Gh 601;;;;;;;;;;;M: Gh 601
662;73;91;225-229;;Nouvelle Relation de l'Afrique Occidentale Ennifi de Cartes de plans et de figuires par le p. Jean Baptiste Labat 5 Tom. ;Nouvelle Relation De L'Afrique Occidentale;;Jean-Baptiste Labat#100169805m;;;;;;;;Paris#getty7008038;;;1728;8°;Arm. V, (g) 7. rang, in Octav.;Geschichte ; Afrika;Druck;;GBV;15138343X;Herzog August Bibliothek Wolfenbüttel;M: Gw 103;;;;;;;;;ergänzt;;M: Gw 103:1
746;82;104;148-155 c);;Hist. des Empereurs Romains depuis Auguste jusqu'à Constantin, par M. Crevier. Dresd. 1750. T. I. II. III. IV. V. VI. VII. VIII. IX. X. ;Histoire Des Empereurs Romains, Depuis Auguste Jusqu'A Constantin;;Jean-Baptiste Louis Crévier#100095224m;;;;;;;;Dresden#getty7003721;;;1750;8°;Arm. VI, (f) 6. rang, in Octav.;Geschichte ; Römische Geschichte;Druck;fre;GBV;150551797;Herzog August Bibliothek Wolfenbüttel;M: Gg 312;;;;;;;;;;;M: Gg 312:1
275;31;43;60;;Tilliot, Mem. pour servir à l'hist. de la fete dés Foux, qui se faisoit autrefois dans plusieurs eglises. Lausane. 1741. ;Memoires Pour Servir A L'Histoire De La Fète Des Foux, Qui se faisoit autrefois dans plusieurs Eglises;;Jean-Baptiste Lucotte Du Tillot#100117686m;;;;Jean Bouhier#11943170X;;;;Lausanne#getty7007299;;;1741;4°;Arm. III, c) 3. rang in quarto;Kulturgeschichte ; Spiele, Feste, Reit- und Fechtkunst;Druck;fre;GBV;147717612;Herzog August Bibliothek Wolfenbüttel;M: Hn 4° 14;;;;;;;;;;;M: Hn 4° 14
1274;229;261;[1];;Roland, tragedie, Par. 1685. 4° ;Roland, Tragedie En Mvsiqve. Representée ... Jean Baptiste de Lully;;Jean-Baptiste Lully#118575287m;;;;;;;;Paris#getty7008038;;;1685;8°;Neben Cabinet;;;Druck;fre;GBV;328079065;;;;;;;;;;;;;
1275;229;261;[2];;Thesée, traged. et. a. pieces. Par. 1678. 4° ;Thesée;;Jean-Baptiste Lully#118575287m;Philippe Quinault#118787519m;;;;;;;Paris#getty7008038;;;1678;8°;Neben Cabinet;;;Druck;fre;GBV;327803150;;;;;;;;;;;;;
238;27;37;194-195;;Hist. de Tamerlan, Emp. der Mogols et Conquerant de l'asie. Par. 1739. T. I. II. ;Histoire De Tamerlan, Empereur Des Mogols Et Conquerant De L'Asie;;Jean-Baptiste Margat de Tilly#1055358781m;;;;Pierre Brumoy#132900122;;;;Paris#getty7008038;;;1739;8°;Arm. II, (g) 7. rang, in octav.;Geschichte ; Asien;Druck;fre;GBV;150711026;Herzog August Bibliothek Wolfenbüttel;M: Gv 162;;;;;;;;;;;M: Gv 162
1130;120;150;13;;Maximes avec des exemples tirés de l'hist. Sainte et profane anc. et modernes, pour l'instruction du Roi Par. 1718. ;Maximes avec des exemples tirez de l'histoire - sainte et prophane, ancienne et moderne.;;Jean-Baptiste Morvan de Bellegarde#101503660m;;;;;;;;Paris#getty7008038;;;1718;8°;Arm. IX, (b) 2. rang, in Octav.;Literatur ; Französische Literatur;Druck;fre;GBV;151867151;Herzog August Bibliothek Wolfenbüttel;M: Lm 334;;;;;;;;;;;M: Lm 334, M: Sf 34
861;94;120;160-163;;Oeuvres de J. B. Russeau. Par. 1743. T. I. II. III. IV. ;Oeuvres;;Jean-Baptiste Rousseau#118939734m;;;;... Seguy#121569942;;;;Brüssel#getty7007868;;;1743;8°;Arm. VII, (e) 5. rang, in Octav.;Literatur ; Französische Literatur;Druck;fre;GBV;150775385;Herzog August Bibliothek Wolfenbüttel;M: Lm 3110;;;;;;;;;;;M: Lm 3110
1080;114;142;205-207;;Lettres de Rousseau sur differens sujets. Gen. 1749. T. I. II. III. ;Lettres ... sur différens sujets;;Jean-Baptiste Rousseau#118939734m;;;;;;;;Genf#getty7003746;;;1749;8°;Arm. VIII, (f) 6. rang, in Oct.;Literatur ; Französische Literatur;Druck;fre;GBV;150775490;Herzog August Bibliothek Wolfenbüttel;M: Lm 3116;;;;;;;;;;;M: Lm 3116:1
1145;122;152;35;;Hist. des Perruques, par J. B. Thiers. Par. 1690. ;Histoire des peuples;;Jean-Baptiste Thiers#124668968m;;;;;;;;Paris#getty7008038;;;1690;8°;Arm. IX, (b) 2. rang, in Octav.;Kulturgeschichte ; Häusliches Leben, Tracht, Waffen;Druck;fre;GBV;235799459;Herzog August Bibliothek Wolfenbüttel;M: Hk 67;;;;;;;;;;;M: Hk 67
843;92;118;104-105;;Oeuvres de Mr Gresset. Amst. 1748. T. I. II. ;Les Oeuvres De Mr. Gresset;;Jean-Baptiste-Louis Gresset#100143172m;;;;;;;;Amsterdam#getty7006952;;;1748;8°;Arm. VII, (d) 4. rang, in Octav.;Literatur ; Französische Literatur;Druck;fre;GBV;14992075X;Herzog August Bibliothek Wolfenbüttel;M: Lm 1654;;;;;;;;;;;M: Lm 1654:1
1061;113;141;170-172;;Lettres de M. l'Abbé le Blanc, concern. le gouvernement la politique et les moeurs des Anglois et des François. Amst. 1749. T. I II. III. ;Lettres De Monsieur L'Abbé Le Blanc;;Jean-Bernard, abbé Le Blanc#123712661m;;;;;;;;Amsterdam#getty7006952;;;1749;8°;Arm. VIII, (e) 5. rang, in Oct.;Literatur ; Französische Literatur;Druck;fre;GBV;150890702;Herzog August Bibliothek Wolfenbüttel;M: Lm 2130;;;;;;;;;;;M: Lm 2130:1
1123;120;150;6;;Aben Said Emp. des Mogols, trage de par M. l'Abbé le Blanc. Par. 1726. ;Aben-Said, Empereur Des Mongols;;Jean-Bernard, abbé Le Blanc#123712661m;;;;;;;;Paris#getty7008038;;;1736;8°;Arm. IX, (b) 2. rang, in Octav.;Literatur ; Französische Literatur;Druck;fre;GBV;429240473;Herzog August Bibliothek Wolfenbüttel;M: Lm 2128 ;;;;;;;;;;;M: Lm 2128 (1)
104;[12];20;216;;Hist. d'Emanuel Philibert Duc de Savoie Gouverneur general de la Belgiqe. Amst. 1692. ;L'Histoire D'Emmanuel Philibert, Duc De Savoie, Gouverneur General De La Belgique;;Jean-Chrysostome Bruslé de Montpleinchamp#122855043m;;;;Emanuel Philibert Savoyen, Herzog#130089842;;;;Amsterdam#getty7006952;;;1692;8°;Arm. I, (g) 7. rang in Octavo;Biographien ; Briefsammlungen, Gelegenheitsschriften;Druck;fre;GBV;139072039;Herzog August Bibliothek Wolfenbüttel;M: Db 3977;;;;;;;;;;;M: Db 3977
336;38;50;146;;Hist. de Phil. Emanuel de Lorraine Duc de Mercoeur. Col. 1689. ;L'Histoire De Filipe Emanuel De Loraine Duc De Mercoeur;;Jean-Chrysostome Bruslé de Montpleinchamp#122855043m;;;;Philippe Emmanuel de Lorraine Mercoeur#;;;;Köln#getty1003171;;;1689;8°;Arm. III, (e) 5. rang, in octav.;Biographien ; Briefsammlungen, Gelegenheitsschriften;Druck;fre;GBV;138811873;;;;;;;;;;;;;M: Db 3046, M: Gk 2023 (2)
614;68;86;131;;Hist. de l'Archiduc Albert Gouverneur General et puis Prince Souverain de la Belgique, Col. 1693. ;L'Histoire de l'Archiduc Albert, Gouverneur General Et Puis Prince Souverain De La Belgique;;Jean-Chrysostome Bruslé de Montpleinchamp#122855043m;;;;;;;;Köln#getty1003171;;;1693;8°;Arm. V, (e) 5. rang, in octav.;Geschichte ; Belgien, Holland;Druck;fre;GBV;135736579;;;;;;;;;;;;;M: Gp 66, M: Gm 3312, Schulenb. B 27
1366;236;268;[114];;Dictionaire d'Amour Haie 1741. x;Dictionnaire D'Amour, Dans Lequel on trouvera l'explication des termes les plus usités dans cette Langue;;Jean-François Dreux du Radier#120555913;;;;;;;;Den Haag#getty7006810;;;1741;8°;Neben Cabinet;;;Druck;fre;GBV;147692962;;;;;;;;;;;;;
887;96;122;207;;Le méme, recueil de la vie et des ouvrages des plus celebres architectes. Amst. 1706. ;Recueil Historique De La Vie Et Des Ouvrages Des Plus Celebres Architectes;;Jean-François Félibien#12884762X;;;;... Louvois;Jan Lamsvelt#131734350;;;Amsterdam#getty7006952;;;1706;8°;Arm. VII, (f) 6. rang, in Octav;Quodlibetica Nova;;Druck;fre;GBV;183274547;Herzog August Bibliothek Wolfenbüttel;M: QuN 683.1 ;;;;;;;;;;;M: QuN 683.1 (1)
1283;229;261;[19-20];;"Oeuvres de M. Regnard. Brux. 1711. T. I. II. """;Les Oeuvres De Mr. Regnard;;Jean-François Regnard#118788124m;;;;;;;;Brüssel#getty7007868;;;1711;8°;Neben Cabinet;Literatur ; Französische Literatur;Druck;fre;GBV;150355645;Herzog August Bibliothek Wolfenbüttel;M: Lm 3000b;;;;;;;;;;;M: Lm 3000b:1
919;99;125;260;;Fr. Senault, de l'usage des passions, Lion 1652. ;De l'Usage des passions;;Jean-François Senault#121634132m;;;;;;;;Lyon#getty8728756;;;1652;8°;Arm. VII, (g) 7. rang, in Octav.;Literatur ; Französische Literatur;Druck;fre;GBV;150843429;Herzog August Bibliothek Wolfenbüttel;M: Lm 3389;;;;;;;;;;;M: Lm 3389
169;20;30;87;;Liturgie etablie dans les eglises de la Principauté de Neufchatel et Vallengin. Basle 1713. ;La Liturgie;;Jean-Frédéric Ostervald#12364433Xm;;;;Charles Tribolet#112283988X;;;;Basel#getty7007269;;;1713;4°;Arm. II, (d) 4. rang, in quarto;Staatswissenschaften ; Kirchenordnungen;Druck;fre;GBV;151750254;Herzog August Bibliothek Wolfenbüttel;M: Tk 4° 7;;;;;;;;;;;M: Tk 4°  7
172;20;30;91-93;;Argumens et reflex. sur les livres et les chapitres de la Bible, Neufchatel 1720. T. I. II. III. ;Argumens et réflexions sur les livres et sur les chapitres de la Sainte Bible.;;Jean-Frédéric Ostervald#12364433Xm;;;;;;;;Neuenburg (Schweiz)#getty7003751;;;1720;4°;Arm. II, (d) 4. rang, in quarto;Staatswissenschaften ; Exegetische Theologie [II];Druck;fre;GBV;15175019X;Herzog August Bibliothek Wolfenbüttel;M: Tc 273;;;;;;;;;;;M: Tc 273
1243;130;160;189;;Vie de J. B. Poquelin de Moliere. Brux. 1706. ;La Vie De Jean Baptiste Poquelin De Moliere. Tres Fameux Comedien;;Jean-Léonor le Gallois Grimarest#100144489m;;;;Jacques Harrewyn#128600187;;;;Brüssel#getty7007868;;;1706;8°;Arm. IX, (f) 6. rang, in Octav.;Biographien ; Briefsammlungen, Gelegenheitsschriften;Druck;fre;GBV;188012362;Herzog August Bibliothek Wolfenbüttel;M: Db 3126;;;;;;;;;;;M: Db 3126
1086;115;143;220;;Lettres choisies du Sr de Balzac. Amst. 1656. ;Lettres Choisies Du Sr. De Balzac;;Jean-Louis Guez de Balzac#118656953m;;;;;;;;Amsterdam#getty7006952;;;1656;8°;Arm. VIII, (f) 6. rang, in Oct.;Literatur ; Französische Literatur;Druck;fre;GBV;150226365;Herzog August Bibliothek Wolfenbüttel;M: Lm 248;;;;;;;;;;;M: Lm 248
1112;117;145;256;;Aristippe, ou de la cour, par M. Balzac. Rouen 1658. ;Aristippe, ou de la cour;;Jean-Louis Guez de Balzac#118656953m;;;;;;;;Paris#getty7008038;;;1658;8°;Arm. VIII, (g) 7. rang, in Octav.;Literatur ; Französische Literatur;Druck;fre;GBV;150226179;Herzog August Bibliothek Wolfenbüttel;M: Lm 238;;;;;;;;;;;M: Lm 238
675;76;98;15-16;;Hist. de l'Emp. Jovien et traduction de quelques ouvrages de l' Emp. Julien, par M. Abbé de la Bleterie. Par. 1748. T. I. II. ;Histoire De L'Empereur Jovien Et Traductions de quelques ouvrages de l'Empereur Julien;;Jean-Philippe-René de La Bléterie#100170129m;;;;Jovian Römisches Reich, Kaiser#102396337;;;;Paris#getty7008038;;;1748;4°;Arm. VI, (b) 2. rang, in quart.;Geschichte ; Römische Geschichte;Druck;fre;GBV;151383871;Herzog August Bibliothek Wolfenbüttel;M: Gg 377;;;;;;;;;;;M: Gg 377
695;78;100;44;;Vie de l'Empereur Julien Par. 1735. ;Vie de l'Empereur Julien;;Jean-Philippe-René de La Bléterie#100170129m;;;;;;;;Paris#getty7008038;;;1735;4°;Arm. VI, (b) 2. rang, in quart.;Geschichte ; Römische Geschichte;Druck;fre;GBV;15138391X;Herzog August Bibliothek Wolfenbüttel;M: Gg 375;;;;;;;;;;;M: Gg 375
1245;133;165;1-44;;Memoires pour servir à l'histoire des hom?es illustres dans la Rep. des lettres, Par. 1727. T. I-XLIII. ;Memoires Pour Servir A L'Histoire Des Hommes Illustres Dans La République Des Lettres;;Jean-Pierre Nicéron#14175690Xm;;;;;;;;Paris#getty7008038;;;1729;8°;Arm. X, (b) 2. rang, in Octav.;Biographien ; Biographien, alphabetisch;Druck;fre;GBV;139274537;;;;;;;;;;;;;M: Da 363:1
56;7;15;143;;Memoires de Danemarc, contenant la vie et le regne de Christierne V. trad. de l'anglois, Utr. 1701. ;Memoires De Dannemark;;Jodocus Crull#129373567m;;;;Christian Dänemark, König#119175800;;;;Utrecht#getty7003627;;;1701;8°;Arm. I, (e) 5. rang, in octav.;Geschichte ; Skandinavien;Druck;fre;GBV;151875235;Herzog August Bibliothek Wolfenbüttel;M: Gs 225;;;;;;;;;;;M: Gs 225
31;4;12;106;;Memoires concernant Christine R. de Suede. Amst. 1751 T. I. II. III. IV. Arckenholtz ;Mémoires concernant Christine, Reine de Suéde, pour servir d'éclaircissement à l'histoire de son régne et principalement de sa vie privée, et aux événements de l'histoire de son temps civile et litéraire;;Johan Arckenholtz#116319739m;;;;Christine Schweden, Königin#118520652;;;;Amsterdam#getty7006952;;;1751;4°;Arm. I, (d) 4. rang, in quarto;Geschichte ; Skandinavien;Druck;fre;GBV;150822162;Herzog August Bibliothek Wolfenbüttel;M: Gs 4° 25;;;;;;;;;ergänzt?;;M: Gs 4° 25:1
938;102;130;18;;Theologie de l'Eau, trad. de l'Allemand, de M. J. A. Fabricius, Haie 1741. ;Théologie De L'Eau, Ou Essai Sur La Bonte, La Sagesse Et La Puissance De Dieu, manifestées dans la création De L'Eau;;Johann Albert Fabricius#100099459m;;;;;;;;Den Haag#getty7006810;;;1741;8°;Arm. VIII, (b) 2. rang, in octav.;Naturwissenschaften ; Geologie und Mineralogie;Druck;fre;GBV;151092737;Herzog August Bibliothek Wolfenbüttel;M: Nf 115;;;;;;;;;;;M: Nf 115
446;50;64;116;;Explication d'une medaille enigmatique d'Auguste. Berl. 1711. ;Explication D'Une Medaille Enigmatique D'Auguste, Sur Laquelle D'Habiles Antiquaires Ont Diversement Prononcé;;Johann Carl Schott#115753826m;;;;Gottfried Wilhelm Leibniz#118571249;Augustus Römisches Reich, Kaiser#118505122;;;Berlin#getty7003712;;;1711;4°;Arm. IV, (d) 4. rang, in Quarto;Historische Hilfswissenschaften ; Numismatik;Druck;fre;GBV;150190182;;;;;;;;;;;;;M: Fg 279, M: Fg 188, M: Fg Mischbd 4 (15), M: Uk Sammelbd 3 (3)
33;5;13;111;;Hist. abregée de la Maison Palatine, par l'Abbé Schanat, Francf. 1740. ;Histoire Abrégée De La Maison Palatine, Par Mr. l'Aabbé Schannat, Où on a joint Une Dissertation Préliminaire Sur les Comtes Palatins Du Moyen Age.;;Johann Friedrich Schannat#117103950m;;;;Antoine La Barre de Beaumarchais#100743714;;;;Frankfurt am Main#getty7005293;;;1740;8°;Arm. I, (e) 5. rang, in octav.;Geschichte ; Deutsche Geschichte: Territorien und Städte;Druck;fre;GBV;135849470;Herzog August Bibliothek Wolfenbüttel;M: Gm 3608;;;;;;;;;;;M: Gm 3608
882;96;122;195-196;;La belle Wolfienne. Haie. 1741. T. I. II. ;La Belle Wolfienne;;Johann Heinrich Samuel Formey#119353210m;;;;;;;;Den Haag#getty7006810;;;1741;8°;Arm. VII, (f) 6. rang, in Octav;Literatur ; Neulateinische Literatur;Druck;fre;GBV;13745385X;Herzog August Bibliothek Wolfenbüttel;M: Li 9965;;;;;;;;;;;M: Li 9965:1
1012;108;136;101;;Anti S. Pierre, ou refutation de l'enigme politique de l'Abbé de S. Pierre. 1742. ;Anti-St. Pierre, Ou Refutation De L'Enigme Politique De L'Abbé de St. Pierre.;;Johann Heinrich Samuel Formey#119353210m;;;;Charles Irénée Castel de Saint-Pierre#119510952;;;;;;;1742;8°;Arm. VIII, (d) 4. rang, in octav.;Recht ; Völkerrecht;Druck;fre;GBV;148209289;Herzog August Bibliothek Wolfenbüttel;M: Rq 415;;;;;;;;;;;M: Rq 415
208;24;34;141-143;;La geographie universelle par J. Hubner, Basle 1746. T. I. II. III. ;La Géographie Universelle, Où L'On Donne Une Idée Abrégée Des Quatre Parties Du Monde, Et Des Différens Lieux Qu'elles Renferment;;Johann Hübner#118707701m;;;;;;;;Basel#getty7007269;;;1746;8°;Arm. II, (e) 5. rang in Octav.;Geographie ; Handbücher etc.;Druck;fre;GBV;172228433;Herzog August Bibliothek Wolfenbüttel;M: Ca 155;;;;;;;;;;;M: Ca 155
32;5;13;107-110;;Hist. de l'Empire, par le Sr Heiss, Haie 1715. T. I. II. III. IV. voiés n. 65.;Histoire De L'Empire;;Johann von Heiss#172765080m;;;;;;;;Den Haag#getty7006810;;;1715;8°;Arm. I, (e) 5. rang, in octav.;Geschichte ; Deutsche Geschichte: allgemein;Druck;fre;GBV;191773204;;;;;;;;;;;;;M: Gl 2066:1
16;3;11;51;;Hist. des IV. Empires Souverains, par J. Sleidan. 1658. ;Histoire des qvatre empires sovverains ...;;Johannes Sleidanus#118748440m;;;;;;;;Genf#getty7003746;;;1558;8°;Arm. I, (b), 2. rang in octav.;Geschichte ; Lexica, Methodisches, Geschichtsphilosophie;Druck;fre;GBV;233644237;Herzog August Bibliothek Wolfenbüttel;M: Ga 309;;;;;;;;;;;M: Ga 309
123;15;25;8;;Oeuvres de Sleidan, Genev. 1674. ;Les Oevvres De I. Sleidan Qvi Concernent Les Histoires Qv'Il A Escrites;;Johannes Sleidanus#118748440m;;;;;;;;Genf#getty7003746;;;1574;2°;Arm. II, (a) 1. Rang, in folio;Geschichte ; Deutsche Geschichte: allgemein;Druck;;GBV;212308785;Herzog August Bibliothek Wolfenbüttel;M: Gl 4° 426;;;;;;;;;;;M: Gl 4° 426
184;21;31;109;;Lettre pastorale contre le Fanatisme, par J. Stinstra. Leide 1752. ;Lettre Pastorale Contre Le Fanatisme;;Johannes Stinstra#122967801m;;;;;;;;Leiden#getty7006809;;;1752;8°;Arm. II, (e) 5. rang in Octav.;Staatswissenschaften ; Orden, christliche Gruppen;Druck;fre;GBV;151141193;;;;;;;;;;;;;M: Tq 1223
973;104;132;60;;Le pourtrait des esprits de J. Barclai. Par. 1625. ;Le povrtrait des esprits;;John Barclay#118506528m;;;;Nanteui de Boham#1122847947;;;;Paris#getty7008038;;;1625;8°;Arm. VIII, (b) 2. rang, in octav.;Literatur ; Neulateinische Literatur;Druck;fre;GBV;15089645X;Herzog August Bibliothek Wolfenbüttel;M: Li 237;;;;;;;;;;;M: Li 237
1128;120;150;11;;L'oeil clairvoiant d'Euphormion dans les actions des homes, par de notre tes, trad. du latin de J. Bar- clai Par. 1626. ;[Satyricon ^<franz.>] L'Oeil clairvoyant d'Euphormion dans les actions des hommes et de son régne parmy les plus grands et signalés de la cour. Satire de nostre temps. Comp. en latin par Iean Barcley et mis en nostre langage par M. Nau.;;John Barclay#118506528m;;;;... Nau#1122857810;;;;Paris#getty7008038;;;1626;8°;Arm. IX, (b) 2. rang, in Octav.;;;Druck;fre;GBV;15089662X;;;;;;;;;;;;;A: 51.18 Eth.
739;81;103;110 d) ;;Lettres du C. d'Orreri. 1 Tom. sur la vie et les ouvrages de Sost. Londr. 1753. ;Lettres Historiques Et Philogiques Du Comte D'Orreri, Sur La Vie Et Les Ouvrages De Swift;;John Boyle, 5th Earl of Cork#107653931m;;;;Charles Louis Auguste Fouquet Belle-Isle#118655159;Etienne Ficquet#123338581;Jonathan Swift#118620193;;London#getty7011781;;;1753;8°;Arm. VI, (d) 4. rang, in Octav.;Biographien ; Briefsammlungen, Gelegenheitsschriften;Druck;fre;GBV;153120533;Herzog August Bibliothek Wolfenbüttel;M: Db 4602;;;;;;;;;ergänzt;;M: Db 4602
1161;123;153;49;;Lettres choisies de J. Calvin, trad. par A. Teissier. Col. sur la Spreé 1702. ;Les lettres choisies;;John Calvin#118518534m;;;;Antoine Teissier#129426024;;;;Cölln (Spree)#getty7122331;;;1602;8°;Arm. IX, (c) 3. rang in Octav.;Literatur ; Neulateinische Literatur;Druck;fre;GBV;150464509;Herzog August Bibliothek Wolfenbüttel;M: Li 1199;;;;;;;;;;;M: Li 1199
216;25;35;162;;Relation de la cour de Portugal sous Don Pedre II. trad. de l'anglois. Amst. 1702. ;Relation De La Cour  De Portugal Sous D. Pedre II. A Present Regnant;;John Colbatch#1013708792m;;;;;;;;Amsterdam#getty7006952;;;1702;8°;Arm. II, (f) 6. rang, in Octav.;Geschichte ; Spanien und Portugal;Druck;fre;GBV;147594863;Herzog August Bibliothek Wolfenbüttel;M: Gi 276;;;;;;;;;;;M: Gi 276
212;24;34;155;;La conduite du Comte de Peterborough en Espagne. Londr. 1708. ;La conduite du Comte de Peterborow en Espagne, sur tout depuis la levée du siége de Barcelona en 1706;;John Freind#10083034Xm;;;;Charles Mordaunt#119524309;;;;London#getty7011781;;;1708;8°;Arm. II, (f) 6. rang, in Octav.;Geschichte ; Spanien und Portugal;Druck;fre;GBV;138220026;;;;;;;;;;;;;M: Gi 99
1096;116;144;236-238;;Hist. de la Medecine, par J. Freind, trad. de l'Anglois par Eti. Coulet. Leide 1727. T. I. II. III. ;Histoire de la médecine;;John Freind#10083034Xm;;;;Étienne Coulet#1157815804;;;;Leiden#getty7006809;;;1727;8°;Arm. VIII, (g) 7. rang, in Octav.;Medizin ; Allgemeines, Geschichte;Druck;fre;GBV;150749929;Herzog August Bibliothek Wolfenbüttel;M: Ma 50;;;;;;;;;;;M: Ma 50:1
1028;110;138;121;;Considerations sur le com?erce, et sur l'argent, par M. Law. Haie 1720. ;Considerations Sur Le Commerce Et Sur L'Argent;;John Law#118726838m;;;;;;;;Den Haag#getty7006810;;;1720;8°;Arm. VIII, (d) 4. rang, in octav.;Staatswissenschaften ; Wirtschafts- und Finanzwissenschaften [III];Druck;fre;GBV;139974032;Herzog August Bibliothek Wolfenbüttel;M: Sd 185;;;;;;;;;;;M: Sd 185
569;64;82;73;;Essai philosoph. concern. l' Entendement humain, par Mr Locte, trad. de l'Anglois, par M. Coste. Amst. 1729. ;Essai Philosophique Concernant L'Entendement Humain, Ou L'On Montre Quelle Est L'Etendue De Nos Connoissances Certaines, Et La Maniere Dont Nous Y Parvenons;;John Locke#118573748m;;;;Pierre Coste#11900478X;Edmund Sheffeild;J. Greenhill;P. Gunst;Amsterdam#getty7006952;;;1729;8°;Arm. V, (c) 3. rang in quart.;Philosophie ; Einzeldarstellungen;Druck;fre;GBV;146403177;Herzog August Bibliothek Wolfenbüttel;M: Vb 4° 4;;;;;;;;;;;M: Vb 4° 4
877;95;121;187;;De l'education des Enfans trad. de l'Anglois de M. Locke, par M. Coste. Amst. 1733. ;De l'éducation des enfans;;John Locke#118573748m;;;;Pierre Coste#100093000;;;;Amsterdam#getty7006952;;;1733;8°;Arm. VII, (f) 6. rang, in Octav;Pädagogik ; Allgemeines;Druck;fre;GBV;216838622;Herzog August Bibliothek Wolfenbüttel;M: Pa 236 ;;;;;;;;;;;M: Pa 236 (1)
847;92;118;113-115;;Le Paradis perdu de Milton, poeme herique, trad. de l'Anglois Par. 1729. T. I. II. III. ;Le paradis perdu de Milton;;John Milton#118582607m;;;;;;;;Paris#getty7008038;;;1729;8°;Arm. VII, (d) 4. rang, in Octav.;Literatur ; Englische Literatur;Druck;fre;GBV;222482354;Herzog August Bibliothek Wolfenbüttel;M: Lq 636;;;;;;;;;;;M: Lq 636:1
